"LastName","FirstName","Gender","Country","Date","Competition","Round","Location","Apparatus","Rank","D_Score","E_Score","Penalty","Score","New_Date"
"BALAZS","Krisztian","m","HUN","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","HB",14,5.6,8.133,NA,13.733,"Aug 2022"
"BALAZS","Krisztian","m","HUN","18-21 Aug 2022","2022 Senior European Championships","TeamFinal","Munich, Germany","HB",5,5.6,8.266,NA,13.866,"Aug 2022"
"BALAZS","Krisztian","m","HUN","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","PB",26,5.8,8.166,NA,13.966,"Aug 2022"
"BALAZS","Krisztian","m","HUN","18-21 Aug 2022","2022 Senior European Championships","TeamFinal","Munich, Germany","PB",16,6.1,7.733,NA,13.833,"Aug 2022"
"BALAZS","Krisztian","m","HUN","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","PH",52,4.9,7.933,NA,12.833,"Aug 2022"
"BALAZS","Krisztian","m","HUN","18-21 Aug 2022","2022 Senior European Championships","TeamFinal","Munich, Germany","PH",19,4.9,8.2,NA,13.1,"Aug 2022"
"BALAZS","Krisztian","m","HUN","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","SR",57,4.4,8.6,NA,13,"Aug 2022"
"BALAZS","Krisztian","m","HUN","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","VT1",63,4.8,9.066,0.1,13.766,"Aug 2022"
"BALAZS","Krisztian","m","HUN","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","FX",89,5.2,7.466,0.1,12.566,"Apr 2023"
"BALAZS","Krisztian","m","HUN","11-16 Apr 2023","2023 Senior European Championships","final","Antalya, Turkey","HB",8,5.1,7.4,NA,12.5,"Apr 2023"
"BALAZS","Krisztian","m","HUN","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","HB",4,5.5,8.366,NA,13.866,"Apr 2023"
"BALAZS","Krisztian","m","HUN","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","PB",53,5.9,7.3,NA,13.2,"Apr 2023"
"BALAZS","Krisztian","m","HUN","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","PH",62,4.9,7.733,NA,12.633,"Apr 2023"
"BALAZS","Krisztian","m","HUN","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","SR",48,4.6,8.6,NA,13.2,"Apr 2023"
"BALAZS","Krisztian","m","HUN","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","VT1",109,4.4,8.733,0.1,13.033,"Apr 2023"
"BALCOVA","Adela","w","SVK","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","UB",76,3.5,7.6,NA,11.1,"Aug 2022"
"BALCOVA","Adela","w","SVK","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","BB",76,4.3,6.133,NA,10.433,"Apr 2023"
"BALCOVA","Adela","w","SVK","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","FX",106,4.4,6.266,NA,10.666,"Apr 2023"
"BALCOVA","Adela","w","SVK","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","UB",98,3.5,6.733,NA,10.233,"Apr 2023"
"BALCOVA","Adela","w","SVK","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","VT1",97,3.4,8.6,NA,12,"Apr 2023"
"BAPTISTE","Raekwon","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","FX",33,5.1,5,0.3,9.8,"Mar 2022"
"BAPTISTE","Raekwon","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","HB",16,4.2,8.15,0,12.35,"Mar 2022"
"BAPTISTE","Raekwon","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","PB",12,5,8.05,0,13.05,"Mar 2022"
"BAPTISTE","Raekwon","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","final","Liverpool, England","PH",5,4.6,7.53,0,12.133,"Mar 2022"
"BAPTISTE","Raekwon","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","PH",6,4.7,7.95,0,12.65,"Mar 2022"
"BAPTISTE","Raekwon","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","final","Liverpool, England","SR",6,4.9,8.17,0,13.066,"Mar 2022"
"BAPTISTE","Raekwon","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","SR",7,4.9,8.3,0,13.2,"Mar 2022"
"BAPTISTE","Raekwon","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","final","Liverpool, England","VT1",6,5.2,8.93,0.1,14.233,"Mar 2022"
"BAPTISTE","Raekwon","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","VT1",4,5.2,9.3,0,14.5,"Mar 2022"
"BAPTISTE","Raekwon","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","final","Liverpool, England","VT2",6,5.2,7.87,0,13.066,"Mar 2022"
"BAPTISTE","Raekwon","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","VT2",4,4.8,8.4,0.1,13.3,"Mar 2022"
"BAPTISTE","Raekwon","m","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","qual","Liverpool, England","FX",18,5.4,7.1,0,12.5,"Mar 2023"
"BAPTISTE","Raekwon","m","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","qual","Liverpool, England","HB",20,4,8,0,12,"Mar 2023"
"BAPTISTE","Raekwon","m","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","qual","Liverpool, England","PB",13,4.6,8.3,0,12.9,"Mar 2023"
"BAPTISTE","Raekwon","m","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","final","Liverpool, England","PH",4,5,7.6,0,12.6,"Mar 2023"
"BAPTISTE","Raekwon","m","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","qual","Liverpool, England","PH",6,5,8.1,0,13.1,"Mar 2023"
"BAPTISTE","Raekwon","m","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","qual","Liverpool, England","SR",11,4.8,8.25,0,13.05,"Mar 2023"
"BAPTISTE","Raekwon","m","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","qual","Liverpool, England","VT1",18,5.2,NA,0.1,14,"Mar 2023"
"BAPTISTE","Raekwon","m","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","qual","Liverpool, England","VT2",18,NA,NA,NA,NA,"Mar 2023"
"BARBER","Emil","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","final","Liverpool, England","FX",5,5.4,8.27,0,13.666,"Mar 2022"
"BARBER","Emil","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","FX",2,5.4,8.55,0,13.95,"Mar 2022"
"BARBER","Emil","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","HB",15,3.9,8.45,0,12.35,"Mar 2022"
"BARBER","Emil","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","PB",14,4.2,8.7,0,12.9,"Mar 2022"
"BARBER","Emil","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","PH",16,4.8,6.3,0,11.1,"Mar 2022"
"BARBER","Emil","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","VT1",25,5.6,7.3,0.3,13.2,"Mar 2022"
"BARBER","Emil","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","VT2",25,5.2,9.1,0,14.3,"Mar 2022"
"BARBER","Emil","m","WAL","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","final","Birmingham, England","FX",4,5.7,8.1,NA,13.8,"Aug 2022"
"BARBER","Emil","m","WAL","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","qual","Birmingham, England","FX",4,5.7,7.95,NA,13.65,"Aug 2022"
"BARBER","Emil","m","WAL","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","final","Birmingham, England","VT2",8,5.2,7.966,NA,13.166,"Aug 2022"
"BARBER","Emil","m","WAL","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","qual","Birmingham, England","VT2",5,5.2,9,NA,14.2,"Aug 2022"
"BARBOSA","Gabriel","m","BRA","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","PB",39,5.2,7.8,NA,13,"Mar 2023"
"BARBOSA","Gabriel","m","BRA","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","final","Stuttgart, Germany","PH",6,5.5,7.033,NA,12.533,"Mar 2023"
"BARBOSA","Gabriel","m","BRA","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","PH",9,5.2,8.3,NA,13.5,"Mar 2023"
"BARBOSA","Gabriel","m","BRA","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","SR",33,5,8.1,NA,13.1,"Mar 2023"
"BARBOSA","Gabriela","w","BRA","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","FX",34,4.3,7.1,NA,11.4,"Mar 2023"
"BARBOSA","Gabriela","w","BRA","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","UB",25,4.8,7.45,NA,12.25,"Mar 2023"
"BARBOSA","Gabriela","w","BRA","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","VT1",31,4.2,8.45,NA,12.65,"Mar 2023"
"BARBOSA","Gabriela","w","BRA","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","VT2",31,0,0,NA,0,"Mar 2023"
"BARBOSU","Ana","w","ROU","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","BB",10,5.6,7.133,NA,12.733,"Nov 2022"
"BARBOSU","Ana","w","ROU","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","BB",34,5.7,6.8,NA,12.5,"Nov 2022"
"BARBOSU","Ana","w","ROU","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","FX",22,5.2,6.733,NA,11.933,"Nov 2022"
"BARBOSU","Ana","w","ROU","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","FX",19,5.6,7.7,NA,13.3,"Nov 2022"
"BARBOSU","Ana","w","ROU","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","UB",21,5.9,6.866,NA,12.766,"Nov 2022"
"BARBOSU","Ana","w","ROU","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","UB",27,5.9,7.533,NA,13.433,"Nov 2022"
"BARBOSU","Ana","w","ROU","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","VT",19,4.2,8.9,NA,13.1,"Nov 2022"
"BARBOSU","Ana","w","ROU","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT1",57,4.2,8.8,NA,13,"Nov 2022"
"BARBOSU","Ana","w","ROU","11-14 Aug 2022","2022 Senior European Championships","final","Munich, Germany","BB",8,5.3,6.566,0.3,11.566,"Aug 2022"
"BARBOSU","Ana","w","ROU","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","BB",1,5.6,7.933,NA,13.533,"Aug 2022"
"BARBOSU","Ana","w","ROU","11-14 Aug 2022","2022 Senior European Championships","final","Munich, Germany","FX",4,5.6,8.033,NA,13.633,"Aug 2022"
"BARBOSU","Ana","w","ROU","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","FX",10,5.4,7.866,NA,13.266,"Aug 2022"
"BARBOSU","Ana","w","ROU","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","UB",12,5.9,7.6,NA,13.5,"Aug 2022"
"BARBOSU","Ana","w","ROU","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","VT1",50,4.2,8.633,0.1,12.733,"Aug 2022"
"BARBOSU","Ana","w","ROU","11-16 Apr 2023","2023 Senior European Championships","AAfinal","Antalya, Turkey","BB",8,5.8,7.133,NA,12.933,"Apr 2023"
"BARBOSU","Ana","w","ROU","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","BB",9,5.3,7.5,NA,12.8,"Apr 2023"
"BARBOSU","Ana","w","ROU","11-16 Apr 2023","2023 Senior European Championships","AAfinal","Antalya, Turkey","FX",19,5.3,6.733,NA,12.033,"Apr 2023"
"BARBOSU","Ana","w","ROU","11-16 Apr 2023","2023 Senior European Championships","final","Antalya, Turkey","FX",7,5.5,7.3,NA,12.8,"Apr 2023"
"BARBOSU","Ana","w","ROU","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","FX",7,5.5,7.733,NA,13.233,"Apr 2023"
"BARBOSU","Ana","w","ROU","11-16 Apr 2023","2023 Senior European Championships","AAfinal","Antalya, Turkey","UB",11,6,7.133,NA,13.133,"Apr 2023"
"BARBOSU","Ana","w","ROU","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","UB",13,6.2,7.4,NA,13.6,"Apr 2023"
"BARBOSU","Ana","w","ROU","11-16 Apr 2023","2023 Senior European Championships","AAfinal","Antalya, Turkey","VT1",8,4.6,8.8,NA,13.4,"Apr 2023"
"BARBOSU","Ana","w","ROU","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","VT1",98,4.6,7.633,0.3,11.933,"Apr 2023"
"BARROS","Sydney","w","PUR","24-28 Jun 2023","2023 Central American and Caribbean Games","qual","San Salvador, El Salvador","BB",NA,NA,0,NA,NA,"Jun 2023"
"BARROS","Sydney","w","PUR","24-28 Jun 2023","2023 Central American and Caribbean Games","qual","San Salvador, El Salvador","FX",13,5.2,6.75,NA,11.95,"Jun 2023"
"BARROS","Sydney","w","PUR","24-28 Jun 2023","2023 Central American and Caribbean Games","qual","San Salvador, El Salvador","UB",NA,NA,0,NA,NA,"Jun 2023"
"BARROS","Sydney","w","PUR","24-28 Jun 2023","2023 Central American and Caribbean Games","qual","San Salvador, El Salvador","VT1",NA,NA,0,NA,NA,"Jun 2023"
"BARTOLINI","Nicola","m","ITA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","final","Liverpool, England","FX",5,5.9,8.333,NA,14.233,"Nov 2022"
"BARTOLINI","Nicola","m","ITA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","FX",8,5.9,8.533,NA,14.433,"Nov 2022"
"BARTOLINI","Nicola","m","ITA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","PB",32,5.1,9,NA,14.1,"Nov 2022"
"BARTOLINI","Nicola","m","ITA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","PH",78,5,7.266,NA,12.266,"Nov 2022"
"BARTOLINI","Nicola","m","ITA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","SR",68,4.3,8.533,NA,12.833,"Nov 2022"
"BARTOLINI","Nicola","m","ITA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT1",9,5.2,9.4,NA,14.6,"Nov 2022"
"BARTOLINI","Nicola","m","ITA","18-21 Aug 2022","2022 Senior European Championships","final","Munich, Germany","FX",4,5.9,8.4,NA,14.3,"Aug 2022"
"BARTOLINI","Nicola","m","ITA","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","FX",1,5.9,8.6,NA,14.5,"Aug 2022"
"BARTOLINI","Nicola","m","ITA","18-21 Aug 2022","2022 Senior European Championships","TeamFinal","Munich, Germany","FX",5,5.2,9.3,NA,14.5,"Aug 2022"
"BARTOLINI","Nicola","m","ITA","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","HB",36,4.4,8.866,NA,13.266,"Aug 2022"
"BARTOLINI","Nicola","m","ITA","18-21 Aug 2022","2022 Senior European Championships","TeamFinal","Munich, Germany","HB",20,4.4,8.266,NA,12.666,"Aug 2022"
"BARTOLINI","Nicola","m","ITA","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","PB",39,5,8.633,NA,13.633,"Aug 2022"
"BARTOLINI","Nicola","m","ITA","18-21 Aug 2022","2022 Senior European Championships","TeamFinal","Munich, Germany","PB",19,5,8.733,NA,13.733,"Aug 2022"
"BARTOLINI","Nicola","m","ITA","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","PH",20,5.2,8.366,NA,13.566,"Aug 2022"
"BARTOLINI","Nicola","m","ITA","18-21 Aug 2022","2022 Senior European Championships","TeamFinal","Munich, Germany","PH",13,5.2,8.166,NA,13.366,"Aug 2022"
"BARTOLINI","Nicola","m","ITA","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","SR",68,4.3,8.533,NA,12.833,"Aug 2022"
"BARTOLINI","Nicola","m","ITA","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","VT1",26,5.2,9.2,0.1,14.3,"Aug 2022"
"BARTOLINI","Nicola","m","ITA","18-21 Aug 2022","2022 Senior European Championships","TeamFinal","Munich, Germany","VT1",5,5.2,9.3,NA,14.5,"Aug 2022"
"BARTOLINI","Nicola","m","ITA","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","VT2",12,5.2,9.3,0.1,14.4,"Aug 2022"
"BARTOLINI","Nicola","m","ITA","9-12 Mar 2023","2023 Baku World Cup","final","Baku, Azerbaijan","FX",4,5.4,8.033,NA,13.433,"Mar 2023"
"BARTOLINI","Nicola","m","ITA","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","FX",4,5.7,8.266,NA,13.966,"Mar 2023"
"BARTOLINI","Nicola","m","ITA","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","PH",23,5.4,7.6,NA,13,"Mar 2023"
"BARTOLINI","Nicola","m","ITA","9-12 Mar 2023","2023 Baku World Cup","final","Baku, Azerbaijan","VT1",5,5.2,9.466,NA,14.666,"Mar 2023"
"BARTOLINI","Nicola","m","ITA","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","VT1",5,5.2,9.533,NA,14.733,"Mar 2023"
"BARTOLINI","Nicola","m","ITA","9-12 Mar 2023","2023 Baku World Cup","final","Baku, Azerbaijan","VT2",5,4.8,9.333,NA,14.133,"Mar 2023"
"BARTOLINI","Nicola","m","ITA","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","VT2",5,4.8,9.266,NA,14.066,"Mar 2023"
"BATORI","Szabolcs","m","HUN","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","FX",117,5.1,6.666,NA,11.766,"Apr 2023"
"BATORI","Szabolcs","m","HUN","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","VT1",84,4.8,8.8,NA,13.6,"Apr 2023"
"BATORI","Szabolcs","m","HUN","25-28 May 2023","2023 Varna World Challenge Cup","qual","Varna, Bulgaria","FX",19,5.1,5.7,0,10.8,"May 2023"
"BATORI","Szabolcs","m","HUN","25-28 May 2023","2023 Varna World Challenge Cup","qual","Varna, Bulgaria","PH",16,4.6,7.75,0,12.35,"May 2023"
"BATORI","Szabolcs","m","HUN","25-28 May 2023","2023 Varna World Challenge Cup","qual","Varna, Bulgaria","SR",20,4.5,5.85,0,10.35,"May 2023"
"BAUMANN","Christian","m","SUI","25-28 May 2023","2023 Varna World Challenge Cup","final","Varna, Bulgaria","HB",4,5.2,8.4,0,13.6,"May 2023"
"BAUMANN","Christian","m","SUI","25-28 May 2023","2023 Varna World Challenge Cup","qual","Varna, Bulgaria","HB",2,5.2,8.4,0,13.6,"May 2023"
"BAUMANN","Christian","m","SUI","25-28 May 2023","2023 Varna World Challenge Cup","qual","Varna, Bulgaria","PB",14,5.9,7.35,0,13.25,"May 2023"
"BAUMANN","Christian","m","SUI","25-28 May 2023","2023 Varna World Challenge Cup","final","Varna, Bulgaria","SR",5,5.2,8.466,0,13.666,"May 2023"
"BAUMANN","Christian","m","SUI","25-28 May 2023","2023 Varna World Challenge Cup","qual","Varna, Bulgaria","SR",7,5.2,8.25,0,13.45,"May 2023"
"BAUYRZHANOVA","Aida","w","KAZ","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","BB",97,4.9,6.166,NA,11.066,"Nov 2022"
"BAUYRZHANOVA","Aida","w","KAZ","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","FX",69,4.5,7.833,NA,12.333,"Nov 2022"
"BAUYRZHANOVA","Aida","w","KAZ","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","UB",97,4.2,7.4,NA,11.6,"Nov 2022"
"BAUYRZHANOVA","Aida","w","KAZ","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT1",134,3.4,8.366,NA,11.766,"Nov 2022"
"BAUYRZHANOVA","Aida","w","KAZ","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","BB",9,5.1,7.6,NA,12.7,"Mar 2023"
"BAUYRZHANOVA","Aida","w","KAZ","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","FX",15,4.7,7.5,0.1,12.1,"Mar 2023"
"BAUYRZHANOVA","Aida","w","KAZ","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","UB",24,4.5,6.7,NA,11.2,"Mar 2023"
"BAUYRZHANOVA","Aida","w","KAZ","27-30 Apr 2023","2023 Cairo World Cup","qual","Cairo, Egypt","BB",10,4.8,7.266,NA,12.066,"Apr 2023"
"BAUYRZHANOVA","Aida","w","KAZ","27-30 Apr 2023","2023 Cairo World Cup","final","Cairo, Egypt","FX",4,4.7,7.833,NA,12.533,"Apr 2023"
"BAUYRZHANOVA","Aida","w","KAZ","27-30 Apr 2023","2023 Cairo World Cup","qual","Cairo, Egypt","FX",3,4.7,8.033,NA,12.733,"Apr 2023"
"BAUYRZHANOVA","Aida","w","KAZ","27-30 Apr 2023","2023 Cairo World Cup","qual","Cairo, Egypt","UB",26,4.2,6.833,NA,11.033,"Apr 2023"
"BAUYRZHANOVA","Aida","w","KAZ","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","BB",10,4.8,7.9,NA,12.7,"Mar 2023"
"BAUYRZHANOVA","Aida","w","KAZ","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","FX",15,4.7,7.2,0.4,11.5,"Mar 2023"
"BAUYRZHANOVA","Aida","w","KAZ","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","UB",13,4.3,6.8,NA,11.1,"Mar 2023"
"BELAK","Teja","w","SLO","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT1",99,5,7.566,NA,12.566,"Nov 2022"
"BELAK","Teja","w","SLO","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT2",15,4.6,9.066,NA,13.666,"Nov 2022"
"BELAK","Teja","w","SLO","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","VT1",117,4,7.6,0.3,11.3,"Aug 2022"
"BELAK","Teja","w","SLO","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","VT2",26,NA,NA,NA,NA,"Aug 2022"
"BELARDELLI","Arianna","w","ITA","9-12 Mar 2023","2023 Baku World Cup","final","Baku, Azerbaijan","FX",2,5.3,7.8,0.3,12.8,"Mar 2023"
"BELARDELLI","Arianna","w","ITA","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","FX",7,5.3,7.533,0.4,12.433,"Mar 2023"
"BELARDELLI","Arianna","w","ITA","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","UB",10,5.1,7.733,NA,12.833,"Mar 2023"
"BELBIN","Ellie","w","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","qual","Liverpool, England","BB",36,4.1,6.1,0,10.2,"Mar 2023"
"BELBIN","Ellie","w","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","qual","Liverpool, England","FX",22,4.3,7.15,0,11.45,"Mar 2023"
"BELBIN","Ellie","w","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","qual","Liverpool, England","UB",42,4.1,5.15,0,9.25,"Mar 2023"
"BELBIN","Ellie","w","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","final","Liverpool, England","VT1",4,4.2,NA,0,13.25,"Mar 2023"
"BELBIN","Ellie","w","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","qual","Liverpool, England","VT1",6,4.2,NA,0,13.25,"Mar 2023"
"BELBIN","Ellie","w","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","final","Liverpool, England","VT2",4,3.8,NA,0,12.7,"Mar 2023"
"BELBIN","Ellie","w","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","qual","Liverpool, England","VT2",6,3.8,NA,0,12.3,"Mar 2023"
"BELL","Clayton","m","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","qual","Liverpool, England","FX",23,5.6,6.8,0.3,12.1,"Mar 2023"
"BELL","Clayton","m","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","qual","Liverpool, England","HB",24,4.6,7,0,11.6,"Mar 2023"
"BELL","Clayton","m","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","qual","Liverpool, England","PB",31,4.9,6.05,0,10.95,"Mar 2023"
"BELL","Clayton","m","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","qual","Liverpool, England","PH",23,4.6,5.85,0,10.45,"Mar 2023"
"BELL","Clayton","m","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","qual","Liverpool, England","SR",21,4.2,8.15,0,12.35,"Mar 2023"
"BELL","Clayton","m","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","qual","Liverpool, England","VT1",9,4.8,NA,0.3,13.05,"Mar 2023"
"BELL","Clayton","m","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","qual","Liverpool, England","VT2",9,4.8,NA,0,13.75,"Mar 2023"
"BENDA","Alexander","m","AUT","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","FX",55,5.5,7.766,NA,13.266,"Nov 2022"
"BENDA","Alexander","m","AUT","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","HB",54,5.3,7.8,NA,13.1,"Nov 2022"
"BENDA","Alexander","m","AUT","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","PB",131,4.7,7.266,NA,11.966,"Nov 2022"
"BENDA","Alexander","m","AUT","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","PH",73,4.4,7.9,NA,12.3,"Nov 2022"
