"LastName","FirstName","Gender","Country","Date","Competition","Round","Location","Apparatus","Rank","D_Score","E_Score","Penalty","Score","New_Date"
"CHILES","Jordan","w","USA","25-Jul-21","Olympic Games","qual","Tokyo, Japan","UE",52,5.7,7.166,NA,12.866,"Jul 2021"
"CHILES","Jordan","w","USA","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","VT",11,5.4,9.3,NA,14.7,"Jul 2021"
"CHILES","Jordan","w","USA","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","VT",NA,5.4,9.3,NA,14.7,"Jul 2021"
"CHILES","Jordan","w","USA","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","VT",NA,5.4,9.266,NA,14.666,"Aug 2021"
"CHUSOVITINA","Oksana","w","UZB","25-Jul-21","Olympic Games","qual","Tokyo, Japan","VT1",14,5.8,8.8,0.1,14.5,"Jul 2021"
"CHUSOVITINA","Oksana","w","UZB","25-Jul-21","Olympic Games","qual","Tokyo, Japan","VT2",14,5.2,8.733,0.1,13.833,"Jul 2021"
"D AMATO","Alice","w","ITA","25-Jul-21","Olympic Games","qual","Tokyo, Japan","BB",48,5.3,7.3,NA,12.6,"Jul 2021"
"D AMATO","Alice","w","ITA","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","BB",NA,5.3,7.3,NA,12.6,"Jul 2021"
"D AMATO","Alice","w","ITA","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","BB",NA,5.7,7.433,NA,13.133,"Aug 2021"
"D AMATO","Alice","w","ITA","25-Jul-21","Olympic Games","qual","Tokyo, Japan","FX",28,5,8.033,NA,13.033,"Jul 2021"
"D AMATO","Alice","w","ITA","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","FX",NA,5,8.033,NA,13.033,"Jul 2021"
"D AMATO","Alice","w","ITA","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","FX",NA,5,8.1,NA,13.1,"Aug 2021"
"D AMATO","Alice","w","ITA","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","UB",NA,5.9,8.333,NA,14.233,"Jul 2021"
"D AMATO","Alice","w","ITA","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","UB",NA,6,8.166,NA,14.166,"Aug 2021"
"D AMATO","Alice","w","ITA","25-Jul-21","Olympic Games","qual","Tokyo, Japan","UE",18,5.9,8.333,NA,14.233,"Jul 2021"
"D AMATO","Alice","w","ITA","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","VT",NA,5.4,8.933,NA,14.333,"Jul 2021"
"D AMATO","Alice","w","ITA","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","VT",NA,5.4,8.766,NA,14.166,"Aug 2021"
"D AMATO","Asia","w","ITA","25-Jul-21","Olympic Games","qual","Tokyo, Japan","BB",29,5.3,7.833,NA,13.133,"Jul 2021"
"D AMATO","Asia","w","ITA","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","BB",NA,5.3,7.833,NA,13.133,"Jul 2021"
"D AMATO","Asia","w","ITA","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","BB",NA,5.3,7.6,NA,12.9,"Aug 2021"
"D AMATO","Asia","w","ITA","25-Jul-21","Olympic Games","qual","Tokyo, Japan","FX",76,5.1,7.033,0.3,11.833,"Jul 2021"
"D AMATO","Asia","w","ITA","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","FX",NA,5.1,7.033,0.3,11.833,"Jul 2021"
"D AMATO","Asia","w","ITA","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","FX",NA,5.2,7.966,NA,13.166,"Aug 2021"
"D AMATO","Asia","w","ITA","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","UB",NA,5.7,8.233,NA,13.933,"Jul 2021"
"D AMATO","Asia","w","ITA","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","UB",NA,5.7,8.2,NA,13.9,"Aug 2021"
"D AMATO","Asia","w","ITA","25-Jul-21","Olympic Games","qual","Tokyo, Japan","UE",26,5.7,8.233,NA,13.933,"Jul 2021"
"D AMATO","Asia","w","ITA","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","VT",NA,5.4,8.833,NA,14.233,"Jul 2021"
"D AMATO","Asia","w","ITA","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","VT",NA,5.4,8.866,NA,14.266,"Aug 2021"
"D'AMATO","Alice","w","ITA","THU 29 JUL 2021","Olympic Games","AAfinal","Tokyo, Japan","BB",22,5.3,6.333,NA,11.633,"Jul 2021"
"D'AMATO","Alice","w","ITA","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","BB",48,5.3,7.3,NA,12.6,"Jul 2021"
"D'AMATO","Alice","w","ITA","THU 29 JUL 2021","Olympic Games","AAfinal","Tokyo, Japan","FX",17,5,7.966,NA,12.966,"Jul 2021"
"D'AMATO","Alice","w","ITA","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","FX",28,5,8.033,NA,13.033,"Jul 2021"
"D'AMATO","Alice","w","ITA","THU 29 JUL 2021","Olympic Games","AAfinal","Tokyo, Japan","UE",19,5.9,7.1,NA,13,"Jul 2021"
"D'AMATO","Alice","w","ITA","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","UE",18,5.9,8.333,NA,14.233,"Jul 2021"
"D'AMATO","Alice","w","ITA","THU 29 JUL 2021","Olympic Games","AAfinal","Tokyo, Japan","VT",14,5.4,8.9,NA,14.3,"Jul 2021"
"D'AMATO","Alice","w","ITA","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","VT",24,5.4,8.933,NA,14.333,"Jul 2021"
"D'AMATO","Asia","w","ITA","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","BB",29,5.3,7.833,NA,13.133,"Jul 2021"
"D'AMATO","Asia","w","ITA","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","FX",76,5.1,7.033,0.3,11.833,"Jul 2021"
"D'AMATO","Asia","w","ITA","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","UE",26,5.7,8.233,NA,13.933,"Jul 2021"
"D'AMATO","Asia","w","ITA","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","VT",32,5.4,8.833,NA,14.233,"Jul 2021"
"DARIES","Naveen","w","RSA","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","BB",90,4.8,4.133,NA,8.933,"Jul 2021"
"DARIES","Naveen","w","RSA","25-Jul-21","Olympic Games","qual","Tokyo, Japan","BB",90,4.8,4.133,NA,8.9,"Jul 2021"
"DARIES","Naveen","w","RSA","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","FX",77,4.5,7.566,0.3,11.766,"Jul 2021"
"DARIES","Naveen","w","RSA","25-Jul-21","Olympic Games","qual","Tokyo, Japan","FX",77,4.5,7.566,0.3,11.766,"Jul 2021"
"DARIES","Naveen","w","RSA","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","UE",62,5,7.366,NA,12.366,"Jul 2021"
"DARIES","Naveen","w","RSA","25-Jul-21","Olympic Games","qual","Tokyo, Japan","UE",62,5,7.366,NA,12.366,"Jul 2021"
"DARIES","Naveen","w","RSA","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","VT",66,4.6,8.7,NA,13.3,"Jul 2021"
"DARIES","Naveen","w","RSA","25-Jul-21","Olympic Games","qual","Tokyo, Japan","VT1",18,4.6,8.7,NA,13.3,"Jul 2021"
"DARIES","Naveen","w","RSA","25-Jul-21","Olympic Games","qual","Tokyo, Japan","VT2",18,4,8.666,NA,12.666,"Jul 2021"
"DEREK","Ana","w","CRO","25-Jul-21","Olympic Games","qual","Tokyo, Japan","BB",74,4.7,6.933,NA,11.633,"Jul 2021"
"DEREK","Ana","w","CRO","25-Jul-21","Olympic Games","qual","Tokyo, Japan","FX",58,4.7,7.733,NA,12.433,"Jul 2021"
"DERWAEL","Nina","w","BEL","THU 29 JUL 2021","Olympic Games","AAfinal","Tokyo, Japan","BB",6,5.4,7.966,NA,13.366,"Jul 2021"
"DERWAEL","Nina","w","BEL","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","BB",15,5.4,8.366,NA,13.766,"Jul 2021"
"DERWAEL","Nina","w","BEL","25-Jul-21","Olympic Games","qual","Tokyo, Japan","BB",15,5.4,8.366,NA,13.766,"Jul 2021"
"DERWAEL","Nina","w","BEL","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","BB",NA,5.4,8.366,NA,13.766,"Jul 2021"
"DERWAEL","Nina","w","BEL","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","BB",NA,5.6,8.266,NA,13.866,"Aug 2021"
"DERWAEL","Nina","w","BEL","THU 29 JUL 2021","Olympic Games","AAfinal","Tokyo, Japan","FX",9,5,8.433,NA,13.433,"Jul 2021"
"DERWAEL","Nina","w","BEL","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","FX",12,5,8.566,NA,13.566,"Jul 2021"
"DERWAEL","Nina","w","BEL","25-Jul-21","Olympic Games","qual","Tokyo, Japan","FX",12,5,8.566,NA,13.566,"Jul 2021"
"DERWAEL","Nina","w","BEL","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","FX",NA,5,8.566,NA,13.566,"Jul 2021"
"DERWAEL","Nina","w","BEL","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","FX",NA,4.8,8.566,NA,13.366,"Aug 2021"
"DERWAEL","Nina","w","BEL","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","UB",NA,6.7,8.666,NA,15.366,"Jul 2021"
"DERWAEL","Nina","w","BEL","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","UB",NA,6.7,8.7,NA,15.4,"Aug 2021"
"DERWAEL","Nina","w","BEL","THU 29 JUL 2021","Olympic Games","AAfinal","Tokyo, Japan","UE",2,6.7,8.566,NA,15.266,"Jul 2021"
"DERWAEL","Nina","w","BEL","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","UE",1,6.7,8.666,NA,15.366,"Jul 2021"
"DERWAEL","Nina","w","BEL","25-Jul-21","Olympic Games","qual","Tokyo, Japan","UE",1,6.7,8.666,NA,15.366,"Jul 2021"
"DERWAEL","Nina","w","BEL","1-Aug-21","Olympic Games","final","Tokyo, Japan","UE",1,6.7,8.5,NA,15.2,"Aug 2021"
"DERWAEL","Nina","w","BEL","THU 29 JUL 2021","Olympic Games","AAfinal","Tokyo, Japan","VT",19,5,9,0.1,13.9,"Jul 2021"
"DERWAEL","Nina","w","BEL","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","VT",42,5,8.9,NA,13.9,"Jul 2021"
"DERWAEL","Nina","w","BEL","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","VT",NA,5,8.9,NA,13.9,"Jul 2021"
"ELPITIYA","BADALG.D.","w","SRI","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","BB",80,5.1,6.166,NA,11.266,"Jul 2021"
"ELPITIYA","BADALG.D.","w","SRI","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","FX",84,4.5,5.8,NA,10.3,"Jul 2021"
"ELPITIYA","BADALG.D.","w","SRI","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","UE",82,4.8,6.066,NA,10.866,"Jul 2021"
"ELPITIYA","BADALG.D.","w","SRI","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","VT",64,4.8,8.566,NA,13.366,"Jul 2021"
"ELPITIYA BADALGE DONA","Milka Gehani","w","SRI","25-Jul-21","Olympic Games","qual","Tokyo, Japan","BB",80,5.1,6.166,NA,11.266,"Jul 2021"
"ELPITIYA BADALGE DONA","Milka Gehani","w","SRI","25-Jul-21","Olympic Games","qual","Tokyo, Japan","FX",84,4.5,5.8,NA,10.3,"Jul 2021"
"ELPITIYA BADALGE DONA","Milka Gehani","w","SRI","25-Jul-21","Olympic Games","qual","Tokyo, Japan","UE",82,4.8,6.066,NA,10.866,"Jul 2021"
"ERICHSEN","Julie","w","NOR","25-Jul-21","Olympic Games","qual","Tokyo, Japan","UE",75,4.8,6.766,NA,11.566,"Jul 2021"
"FAN","Yilin","w","CHN","25-Jul-21","Olympic Games","qual","Tokyo, Japan","UE",9,6.3,8.3,NA,14.6,"Jul 2021"
"FAN","Yilin","w","CHN","1-Aug-21","Olympic Games","final","Tokyo, Japan","UE",7,6.4,7.5,NA,13.9,"Aug 2021"
"FERRARI","Vanessa","w","ITA","25-Jul-21","Olympic Games","qual","Tokyo, Japan","BB",52,5.1,7.4,NA,12.5,"Jul 2021"
"FERRARI","Vanessa","w","ITA","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","BB",NA,5.1,7.4,NA,12.5,"Jul 2021"
"FERRARI","Vanessa","w","ITA","25-Jul-21","Olympic Games","qual","Tokyo, Japan","FX",1,5.9,8.266,NA,14.166,"Jul 2021"
"FERRARI","Vanessa","w","ITA","1-Aug-21","Olympic Games","final","Tokyo, Japan","FX",2,5.9,8.3,NA,14.2,"Aug 2021"
"FERRARI","Vanessa","w","ITA","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","FX",NA,5.9,8.266,NA,14.166,"Jul 2021"
"FERRARI","Vanessa","w","ITA","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","FX",NA,5.8,8.3,NA,14.1,"Aug 2021"
"FERRARI","Vanessa","w","ITA","25-Jul-21","Olympic Games","qual","Tokyo, Japan","UE",NA,NA,NA,NA,NA,"Jul 2021"
"FERRARI","Vanessa","w","ITA","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","VT",NA,5.4,8.8,NA,14.2,"Jul 2021"
"FERRARI","Vanessa","w","ITA","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","VT",NA,5.4,8.833,NA,14.233,"Aug 2021"
"FRANCIS","Danusia","w","JAM","25-Jul-21","Olympic Games","qual","Tokyo, Japan","UE",88,0.5,9.033,6.5,3,"Jul 2021"
"FRIESS","Aline","w","FRA","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","BB",51,4.7,7.8,NA,12.5,"Jul 2021"
"FRIESS","Aline","w","FRA","25-Jul-21","Olympic Games","qual","Tokyo, Japan","BB",51,4.7,7.8,NA,12.5,"Jul 2021"
"FRIESS","Aline","w","FRA","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","BB",NA,4.7,7.8,NA,12.5,"Jul 2021"
"FRIESS","Aline","w","FRA","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","FX",56,4.8,8,0.3,12.5,"Jul 2021"
"FRIESS","Aline","w","FRA","25-Jul-21","Olympic Games","qual","Tokyo, Japan","FX",56,4.8,8,0.3,12.5,"Jul 2021"
"FRIESS","Aline","w","FRA","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","FX",NA,4.8,8,0.3,12.5,"Jul 2021"
"FRIESS","Aline","w","FRA","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","UB",NA,5.8,7.866,NA,13.666,"Jul 2021"
"FRIESS","Aline","w","FRA","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","UB",NA,5.8,7.933,NA,13.733,"Aug 2021"
"FRIESS","Aline","w","FRA","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","UE",31,5.8,7.866,NA,13.666,"Jul 2021"
"FRIESS","Aline","w","FRA","25-Jul-21","Olympic Games","qual","Tokyo, Japan","UE",31,5.8,7.866,NA,13.666,"Jul 2021"
"FRIESS","Aline","w","FRA","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","VT",5,5.8,9.166,NA,14.966,"Jul 2021"
"FRIESS","Aline","w","FRA","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","VT",NA,5.8,9.166,NA,14.966,"Jul 2021"
"FRIESS","Aline","w","FRA","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","VT",NA,5.8,9.1,NA,14.9,"Aug 2021"
"GADIROVA","Jennifer","w","GBR","THU 29 JUL 2021","Olympic Games","AAfinal","Tokyo, Japan","BB",11,5.1,7.833,NA,12.933,"Jul 2021"
"GADIROVA","Jennifer","w","GBR","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","BB",24,5.2,8.1,NA,13.3,"Jul 2021"
"GADIROVA","Jennifer","w","GBR","25-Jul-21","Olympic Games","qual","Tokyo, Japan","BB",24,5.2,8.1,NA,13.3,"Jul 2021"
"GADIROVA","Jennifer","w","GBR","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","BB",NA,5.2,8.1,NA,13.3,"Jul 2021"
"GADIROVA","Jennifer","w","GBR","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","BB",NA,5.2,8.1,NA,13.3,"Aug 2021"
"GADIROVA","Jennifer","w","GBR","THU 29 JUL 2021","Olympic Games","AAfinal","Tokyo, Japan","FX",4,5.4,8.4,NA,13.8,"Jul 2021"
"GADIROVA","Jennifer","w","GBR","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","FX",9,5.4,8.4,NA,13.8,"Jul 2021"
"GADIROVA","Jennifer","w","GBR","25-Jul-21","Olympic Games","qual","Tokyo, Japan","FX",9,5.4,8.4,NA,13.8,"Jul 2021"
"GADIROVA","Jennifer","w","GBR","1-Aug-21","Olympic Games","final","Tokyo, Japan","FX",7,5.1,8.133,NA,13.23,"Aug 2021"
"GADIROVA","Jennifer","w","GBR","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","FX",NA,5.4,8.4,NA,13.8,"Jul 2021"
"GADIROVA","Jennifer","w","GBR","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","FX",NA,5.4,8.4,0.1,13.7,"Aug 2021"
"GADIROVA","Jennifer","w","GBR","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","UB",NA,5,8.066,NA,13.066,"Jul 2021"
"GADIROVA","Jennifer","w","GBR","THU 29 JUL 2021","Olympic Games","AAfinal","Tokyo, Japan","UE",23,5,7.4,NA,12.4,"Jul 2021"
"GADIROVA","Jennifer","w","GBR","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","UE",43,5,8.066,NA,13.066,"Jul 2021"
"GADIROVA","Jennifer","w","GBR","25-Jul-21","Olympic Games","qual","Tokyo, Japan","UE",43,5,8.066,NA,13.066,"Jul 2021"
"GADIROVA","Jennifer","w","GBR","THU 29 JUL 2021","Olympic Games","AAfinal","Tokyo, Japan","VT",11,5.4,9.1,0.1,14.4,"Jul 2021"
"GADIROVA","Jennifer","w","GBR","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","VT",13,5.4,9.133,NA,14.533,"Jul 2021"
"GADIROVA","Jennifer","w","GBR","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","VT",NA,5.4,9.133,NA,14.533,"Jul 2021"
"GADIROVA","Jennifer","w","GBR","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","VT",NA,5.4,9.033,NA,14.433,"Aug 2021"
"GADIROVA","Jessica","w","GBR","THU 29 JUL 2021","Olympic Games","AAfinal","Tokyo, Japan","BB",20,5,7.033,NA,12.033,"Jul 2021"
"GADIROVA","Jessica","w","GBR","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","BB",39,5.1,7.766,NA,12.866,"Jul 2021"
"GADIROVA","Jessica","w","GBR","25-Jul-21","Olympic Games","qual","Tokyo, Japan","BB",39,5.1,7.766,NA,12.866,"Jul 2021"
"GADIROVA","Jessica","w","GBR","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","BB",NA,5.1,7.766,NA,12.866,"Jul 2021"
"GADIROVA","Jessica","w","GBR","THU 29 JUL 2021","Olympic Games","AAfinal","Tokyo, Japan","FX",5,5.6,8.1,NA,13.7,"Jul 2021"
"GADIROVA","Jessica","w","GBR","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","FX",5,5.5,8.533,NA,14.033,"Jul 2021"
"GADIROVA","Jessica","w","GBR","25-Jul-21","Olympic Games","qual","Tokyo, Japan","FX",5,5.5,8.533,NA,14.033,"Jul 2021"
"GADIROVA","Jessica","w","GBR","1-Aug-21","Olympic Games","final","Tokyo, Japan","FX",6,5.6,8.4,0.1,14,"Aug 2021"
"GADIROVA","Jessica","w","GBR","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","FX",NA,5.5,8.533,NA,14.033,"Jul 2021"
"GADIROVA","Jessica","w","GBR","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","FX",NA,5.6,8.233,NA,13.833,"Aug 2021"
"GADIROVA","Jessica","w","GBR","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","UB",NA,5.7,8.1,NA,13.8,"Jul 2021"
"GADIROVA","Jessica","w","GBR","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","UB",NA,5.7,7.866,NA,13.566,"Aug 2021"
"GADIROVA","Jessica","w","GBR","THU 29 JUL 2021","Olympic Games","AAfinal","Tokyo, Japan","UE",13,5.7,7.966,NA,13.666,"Jul 2021"
"GADIROVA","Jessica","w","GBR","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","UE",29,5.7,8.1,NA,13.8,"Jul 2021"
"GADIROVA","Jessica","w","GBR","25-Jul-21","Olympic Games","qual","Tokyo, Japan","UE",29,5.7,8.1,NA,13.8,"Jul 2021"
"GADIROVA","Jessica","w","GBR","THU 29 JUL 2021","Olympic Games","AAfinal","Tokyo, Japan","VT",7,5.4,9.166,NA,14.566,"Jul 2021"
"GADIROVA","Jessica","w","GBR","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","VT",16,5.4,9.1,NA,14.5,"Jul 2021"
"GADIROVA","Jessica","w","GBR","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","VT",NA,5.4,9.1,NA,14.5,"Jul 2021"
"GADIROVA","Jessica","w","GBR","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","VT",NA,5.4,9.033,NA,14.433,"Aug 2021"
"GADIROVA","Jessica","w","GBR","25-Jul-21","Olympic Games","qual","Tokyo, Japan","VT1",13,5.4,9.1,NA,14.5,"Jul 2021"
"GADIROVA","Jessica","w","GBR","25-Jul-21","Olympic Games","qual","Tokyo, Japan","VT2",13,5.2,9,NA,14.2,"Jul 2021"
"GERASIMOVA","Elena","w","ROC","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","BB",16,5.7,8.066,NA,13.766,"Jul 2021"
"GERASIMOVA","Elena","w","ROC","25-Jul-21","Olympic Games","qual","Tokyo, Japan","BB",16,5.7,8.066,NA,13.766,"Jul 2021"
"GERASIMOVA","Elena","w","ROC","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","FX",60,5.3,7.033,NA,12.333,"Jul 2021"
"GERASIMOVA","Elena","w","ROC","25-Jul-21","Olympic Games","qual","Tokyo, Japan","FX",60,5.3,7.033,NA,12.333,"Jul 2021"
"GERASIMOVA","Elena","w","ROC","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","UE",40,5.8,7.433,NA,13.233,"Jul 2021"
"GERASIMOVA","Elena","w","ROC","25-Jul-21","Olympic Games","qual","Tokyo, Japan","UE",40,5.8,7.433,NA,13.233,"Jul 2021"
"GERASIMOVA","Elena","w","ROC","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","VT",54,4.6,8.866,NA,13.466,"Jul 2021"
"GODWIN","Georgia","w","AUS","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","BB",38,5.5,7.4,NA,12.9,"Jul 2021"
"GODWIN","Georgia","w","AUS","25-Jul-21","Olympic Games","qual","Tokyo, Japan","BB",38,5.5,7.4,NA,12.9,"Jul 2021"
"GODWIN","Georgia","w","AUS","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","FX",26,5.6,7.566,NA,13.166,"Jul 2021"
"GODWIN","Georgia","w","AUS","25-Jul-21","Olympic Games","qual","Tokyo, Japan","FX",26,5.6,7.566,0.3,13.166,"Jul 2021"
"GODWIN","Georgia","w","AUS","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","UE",45,5.4,7.633,NA,13.033,"Jul 2021"
"GODWIN","Georgia","w","AUS","25-Jul-21","Olympic Games","qual","Tokyo, Japan","UE",45,5.4,7.633,NA,13.033,"Jul 2021"
"GODWIN","Georgia","w","AUS","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","VT",44,4.8,8.966,NA,13.766,"Jul 2021"
"GONZALEZ","Marina","w","ESP","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","BB",55,5.2,7.166,NA,12.366,"Jul 2021"
"GONZALEZ","Marina","w","ESP","25-Jul-21","Olympic Games","qual","Tokyo, Japan","BB",55,5.2,7.166,NA,12.366,"Jul 2021"
"GONZALEZ","Marina","w","ESP","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","BB",NA,5.2,7.166,NA,12.366,"Jul 2021"
"GONZALEZ","Marina","w","ESP","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","FX",36,5.1,7.766,NA,12.866,"Jul 2021"
"GONZALEZ","Marina","w","ESP","25-Jul-21","Olympic Games","qual","Tokyo, Japan","FX",36,5.1,7.766,NA,12.866,"Jul 2021"
"GONZALEZ","Marina","w","ESP","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","FX",NA,5.1,7.766,NA,12.866,"Jul 2021"
"GONZALEZ","Marina","w","ESP","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","UB",NA,4.3,6.733,NA,11.033,"Jul 2021"
"GONZALEZ","Marina","w","ESP","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","UE",81,4.3,6.733,NA,11.033,"Jul 2021"
"GONZALEZ","Marina","w","ESP","25-Jul-21","Olympic Games","qual","Tokyo, Japan","UE",81,4.3,6.733,NA,11.033,"Jul 2021"
"GONZALEZ","Marina","w","ESP","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","VT",67,4.6,8.633,NA,13.233,"Jul 2021"
"GONZALEZ","Marina","w","ESP","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","VT",NA,4.6,8.633,NA,13.233,"Jul 2021"
"GUAN","Chenchen","w","CHN","25-Jul-21","Olympic Games","qual","Tokyo, Japan","BB",1,6.9,8.033,NA,14.933,"Jul 2021"
"GUAN","Chenchen","w","CHN","1-Aug-21","Olympic Games","final","Tokyo, Japan","BB",1,6.6,8.033,NA,14.63,"Aug 2021"
"HAEMMERLE","Elisa","w","AUT","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","BB",71,4.7,7.1,NA,11.8,"Jul 2021"
"HAEMMERLE","Elisa","w","AUT","25-Jul-21","Olympic Games","qual","Tokyo, Japan","BB",71,4.7,7.1,NA,11.8,"Jul 2021"
"HAEMMERLE","Elisa","w","AUT","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","FX",70,4.4,7.7,0.1,12,"Jul 2021"
"HAEMMERLE","Elisa","w","AUT","25-Jul-21","Olympic Games","qual","Tokyo, Japan","FX",70,4.4,7.7,0.1,12,"Jul 2021"
"HAEMMERLE","Elisa","w","AUT","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","UE",58,4.7,7.9,NA,12.6,"Jul 2021"
